hypothesis,subject_id,overall_recall,nonboundary_recall,boundary_recall,boundary_advantage,mean_nonboundary_drift,mean_boundary_drift,drift_boundary_contrast,mean_abs_rpe,mean_drift,rpe_recall_r
H1_smaller_boundary,92,0.7291666666666666,0.7261904761904762,0.75,0.023809523809523836,0.5239136410714286,0.625895725,0.10198208392857144,16.107601041666666,0.5366614015625,0.11935598249219669
H1_smaller_boundary,93,0.5625,0.5833333333333334,0.4166666666666667,-0.16666666666666669,0.5235887089285715,0.6307721625,0.10718345357142856,16.324427083333333,0.536986640625,-0.10909750343057154
H1_smaller_boundary,94,0.59375,0.5595238095238095,0.8333333333333334,0.27380952380952384,0.5287040428571428,0.6200869,0.09138285714285721,18.417933333333334,0.5401269,0.005557955608780664
H1_smaller_boundary,95,0.6666666666666666,0.6547619047619048,0.75,0.09523809523809523,0.524316775,0.6180234,0.09370662500000004,15.686735416666666,0.536030103125,0.06863262801176187
H1_smaller_boundary,96,0.5104166666666666,0.4880952380952381,0.6666666666666666,0.17857142857142855,0.5241642678571429,0.63297205,0.10880778214285713,16.84349375,0.537765240625,0.06116901821175779
H1_smaller_boundary,97,0.5833333333333334,0.5952380952380952,0.5,-0.09523809523809523,0.5246246053571428,0.6260860625,0.10146145714285715,16.538191666666666,0.5373072875,0.08697026105375041
H1_smaller_boundary,98,0.65625,0.6666666666666666,0.5833333333333334,-0.08333333333333326,0.5266394910714286,0.625546925,0.09890743392857138,17.668613541666666,0.5390029203125,-0.06965129672419008
H1_smaller_boundary,99,0.6354166666666666,0.6309523809523809,0.6666666666666666,0.0357142857142857,0.5230010696428571,0.627965775,0.10496470535714286,15.747771875,0.5361216578125,-0.02235330804335732
H2_global_reduction,0,0.5625,0.5238095238095238,0.8333333333333334,0.30952380952380953,0.37671646428571426,0.6138670625,0.23715059821428575,16.740192708333336,0.4063602890625,-0.007262867353837494
H2_global_reduction,1,0.59375,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.3780725214285714,0.6227910125,0.24471849107142862,18.274888541666666,0.40866233281250003,0.15059338014237264
H2_global_reduction,2,0.6041666666666666,0.6071428571428571,0.5833333333333334,-0.023809523809523725,0.3737737375,0.6202741125,0.246500375,15.557522916666668,0.40458628437499994,-0.09877145759249739
H2_global_reduction,3,0.5625,0.5833333333333334,0.4166666666666667,-0.16666666666666669,0.3782877535714285,0.6159406749999999,0.23765292142857142,17.829579166666665,0.40799436875,0.10892563036495252
H2_global_reduction,4,0.5625,0.5476190476190477,0.6666666666666666,0.11904761904761896,0.3740597589285714,0.6225335375,0.24847377857142855,15.912654166666668,0.40511898125,0.1345169436171762
H2_global_reduction,5,0.65625,0.6547619047619048,0.6666666666666666,0.011904761904761862,0.37700960535714284,0.6299542124999999,0.2529446071428571,18.2517875,0.40862768125,0.0655074660439004
H2_global_reduction,6,0.5625,0.5476190476190477,0.6666666666666666,0.11904761904761896,0.3725572428571428,0.632892875,0.2603356321428572,15.899464583333334,0.40509919687499996,0.04253597105799664
H2_global_reduction,7,0.59375,0.5595238095238095,0.8333333333333334,0.27380952380952384,0.38094592499999996,0.6228591625,0.2419132375,19.956719791666668,0.4111850796875,0.09966256855003552
H2_global_reduction,8,0.5833333333333334,0.5357142857142857,0.9166666666666666,0.38095238095238093,0.37450097142857136,0.62521885,0.25071787857142863,16.393804166666666,0.40584070624999996,0.21892416588102
H2_global_reduction,9,0.5104166666666666,0.4880952380952381,0.6666666666666666,0.17857142857142855,0.3773066767857142,0.6281624124999999,0.2508557357142857,18.2757625,0.40866364374999997,0.13536612531422906
H2_global_reduction,10,0.5416666666666666,0.5119047619047619,0.75,0.23809523809523814,0.37368889285714285,0.6253681624999999,0.2516792696428571,15.932534375000001,0.4051488015625,0.09893165190554422
H2_global_reduction,11,0.53125,0.5238095238095238,0.5833333333333334,0.059523809523809534,0.37581349107142853,0.62278325,0.24696975892857148,16.956473958333333,0.40668471093749997,0.12253380190411445
H2_global_reduction,12,0.5729166666666666,0.5476190476190477,0.75,0.20238095238095233,0.37151836071428573,0.620375175,0.2488568142857142,14.250308333333335,0.40262546250000003,-0.03979371644863341
H2_global_reduction,13,0.5520833333333334,0.5238095238095238,0.75,0.22619047619047616,0.3748137714285714,0.620231475,0.24541770357142856,16.16065625,0.40549098437500003,0.08457872111584457
H2_global_reduction,14,0.625,0.5952380952380952,0.8333333333333334,0.23809523809523814,0.37654885178571423,0.623261725,0.24671287321428576,17.425307291666666,0.40738796093749996,-0.020611571906989472
H2_global_reduction,15,0.5520833333333334,0.5357142857142857,0.6666666666666666,0.13095238095238093,0.3753507,0.618854025,0.243503325,16.359077083333336,0.40578861562499996,0.1631859698137685
H2_global_reduction,16,0.6354166666666666,0.6071428571428571,0.8333333333333334,0.22619047619047628,0.37513801964285715,0.6233874625,0.24824944285714284,16.6128,0.40616919999999995,-0.18580979434845546
H2_global_reduction,17,0.625,0.5833333333333334,0.9166666666666666,0.33333333333333326,0.3769439142857142,0.6251924375,0.24824852321428575,17.816653125,0.4079749796875,0.044318964099504435
H2_global_reduction,18,0.5416666666666666,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.3759265607142857,0.6197087124999999,0.24378215178571422,16.766219791666668,0.4063993296875,0.2559420903664594
